,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
1415,2022-08-26 10:59:50.543253178+00:00,2022-08-26 10:59:50.543160159+00:00,160,1,97042,C,B,4184.25,1,0,6410543150840,130,16025,35103538,ES.v.0
1416,2022-08-26 10:59:50.543258534+00:00,2022-08-26 10:59:50.543171949+00:00,160,1,97042,C,B,4184.25,1,0,6410543150839,130,15935,35103539,ES.v.0
1417,2022-08-26 10:59:50.543273954+00:00,2022-08-26 10:59:50.543187437+00:00,160,1,97042,C,B,4184.25,1,0,6410543150797,130,16117,35103540,ES.v.0
1418,2022-08-26 10:59:50.543346910+00:00,2022-08-26 10:59:50.543255915+00:00,160,1,97042,C,A,4184.75,1,0,6410543141643,130,18218,35103541,ES.v.0
1419,2022-08-26 10:59:50.543576953+00:00,2022-08-26 10:59:50.543485141+00:00,160,1,97042,A,B,4184.5,1,0,6410543150958,130,18137,35103542,ES.v.0
1420,2022-08-26 10:59:50.543835285+00:00,2022-08-26 10:59:50.543743401+00:00,160,1,97042,A,B,4184.5,1,0,6410543150959,130,22578,35103544,ES.v.0
1421,2022-08-26 10:59:50.543849581+00:00,2022-08-26 10:59:50.543763689+00:00,160,1,97042,A,B,4184.5,1,0,6410543150960,130,16620,35103545,ES.v.0
1422,2022-08-26 10:59:50.543939905+00:00,2022-08-26 10:59:50.543850113+00:00,160,1,97042,A,B,4184.5,1,0,6410543150961,130,18309,35103546,ES.v.0
1423,2022-08-26 10:59:50.543964289+00:00,2022-08-26 10:59:50.543868251+00:00,160,1,97042,M,A,4199.75,2,0,6410542732926,130,16154,35103547,ES.v.0
1424,2022-08-26 10:59:50.544119613+00:00,2022-08-26 10:59:50.544028561+00:00,160,1,97042,A,B,4184.5,1,0,6410543150962,130,18408,35103548,ES.v.0
1425,2022-08-26 10:59:50.544172965+00:00,2022-08-26 10:59:50.544089975+00:00,160,1,97042,C,B,4184.25,1,0,6410543150841,130,16059,35103549,ES.v.0
1426,2022-08-26 10:59:50.544289873+00:00,2022-08-26 10:59:50.544180931+00:00,160,1,97042,C,B,4184.25,1,0,6410543150842,130,18349,35103550,ES.v.0
1427,2022-08-26 10:59:50.544433880+00:00,2022-08-26 10:59:50.544185787+00:00,160,1,97042,T,B,4184.75,3,0,6410543150963,0,18335,35103551,ES.v.0
1428,2022-08-26 10:59:50.544433880+00:00,2022-08-26 10:59:50.544185787+00:00,160,1,97042,F,A,4184.75,2,0,6410543140896,0,18335,35103551,ES.v.0
1429,2022-08-26 10:59:50.544433880+00:00,2022-08-26 10:59:50.544185787+00:00,160,1,97042,F,A,4184.75,1,0,6410543142913,0,18335,35103551,ES.v.0
1430,2022-08-26 10:59:50.544450320+00:00,2022-08-26 10:59:50.544185787+00:00,160,1,97042,C,A,4184.75,2,0,6410543140896,0,19504,35103552,ES.v.0
1431,2022-08-26 10:59:50.544450320+00:00,2022-08-26 10:59:50.544185787+00:00,160,1,97042,M,A,4184.75,1,0,6410543142913,130,19504,35103552,ES.v.0
1432,2022-08-26 10:59:50.544450320+00:00,2022-08-26 10:59:50.544188303+00:00,160,1,97042,C,B,4184.25,1,0,6410543150851,130,19504,35103552,ES.v.0
1433,2022-08-26 10:59:50.544450320+00:00,2022-08-26 10:59:50.544214197+00:00,160,1,97042,A,B,4184.5,1,0,6410543150964,130,19504,35103552,ES.v.0
1434,2022-08-26 10:59:50.544450320+00:00,2022-08-26 10:59:50.544218799+00:00,160,1,97042,M,B,4184.5,2,0,6410543150962,130,19504,35103552,ES.v.0
1435,2022-08-26 10:59:50.544450320+00:00,2022-08-26 10:59:50.544245377+00:00,160,1,97042,A,B,4184.5,1,0,6410543150965,130,19504,35103552,ES.v.0
1436,2022-08-26 10:59:50.544450320+00:00,2022-08-26 10:59:50.544290719+00:00,160,1,97042,C,A,4184.75,1,0,6410543150677,130,19504,35103552,ES.v.0
1437,2022-08-26 10:59:50.544450320+00:00,2022-08-26 10:59:50.544325377+00:00,160,1,97042,C,A,4184.75,2,0,6410543150515,130,19504,35103552,ES.v.0
1438,2022-08-26 10:59:50.544453716+00:00,2022-08-26 10:59:50.544348997+00:00,160,1,97042,A,B,4184.5,1,0,6410543150966,130,16369,35103553,ES.v.0
1439,2022-08-26 10:59:50.544482064+00:00,2022-08-26 10:59:50.544383961+00:00,160,1,97042,A,B,4184.5,1,0,6410543150967,130,16269,35103554,ES.v.0
1440,2022-08-26 10:59:50.544494468+00:00,2022-08-26 10:59:50.544395357+00:00,160,1,97042,M,B,4184.5,1,0,6410543150887,130,16273,35103555,ES.v.0
1441,2022-08-26 10:59:50.544664680+00:00,2022-08-26 10:59:50.544438443+00:00,160,1,97042,T,B,4184.75,2,0,6410543150968,0,18792,35103556,ES.v.0
1442,2022-08-26 10:59:50.544664680+00:00,2022-08-26 10:59:50.544438443+00:00,160,1,97042,F,A,4184.75,1,0,6410543142913,0,18792,35103556,ES.v.0
1443,2022-08-26 10:59:50.544664680+00:00,2022-08-26 10:59:50.544438443+00:00,160,1,97042,F,A,4184.75,1,0,6410543143163,0,18792,35103556,ES.v.0
1444,2022-08-26 10:59:50.544675452+00:00,2022-08-26 10:59:50.544438443+00:00,160,1,97042,C,A,4184.75,1,0,6410543142913,0,16922,35103557,ES.v.0
1445,2022-08-26 10:59:50.544675452+00:00,2022-08-26 10:59:50.544438443+00:00,160,1,97042,C,A,4184.75,1,0,6410543143163,130,16922,35103557,ES.v.0
1446,2022-08-26 10:59:50.544746948+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,T,B,4184.75,11,0,6410543150969,0,16251,35103558,ES.v.0
1447,2022-08-26 10:59:50.544746948+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,F,A,4184.75,1,0,6410543149165,0,16251,35103558,ES.v.0
1448,2022-08-26 10:59:50.544746948+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,F,A,4184.75,1,0,6410543149896,0,16251,35103558,ES.v.0
1449,2022-08-26 10:59:50.544746948+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,F,A,4184.75,1,0,6410543150313,0,16251,35103558,ES.v.0
1450,2022-08-26 10:59:50.544746948+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,F,A,4184.75,1,0,6410543150676,0,16251,35103558,ES.v.0
1451,2022-08-26 10:59:50.544746948+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,F,A,4184.75,7,0,6410543150678,0,16251,35103558,ES.v.0
1452,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,C,A,4184.75,1,0,6410543149165,0,27323,35103559,ES.v.0
1453,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,C,A,4184.75,1,0,6410543149896,0,27323,35103559,ES.v.0
1454,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,C,A,4184.75,1,0,6410543150313,0,27323,35103559,ES.v.0
1455,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,C,A,4184.75,1,0,6410543150676,0,27323,35103559,ES.v.0
1456,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,C,A,4184.75,1,0,6410543150524,0,27323,35103559,ES.v.0
1457,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544438613+00:00,160,1,97042,M,A,4184.75,7,0,6410543150678,130,27323,35103559,ES.v.0
1458,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544447077+00:00,160,1,97042,T,B,4184.75,1,0,6410543150970,0,27323,35103559,ES.v.0
1459,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544447077+00:00,160,1,97042,F,A,4184.75,1,0,6410543150678,0,27323,35103559,ES.v.0
1460,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544447077+00:00,160,1,97042,M,A,4184.75,6,0,6410543150678,130,27323,35103559,ES.v.0
1461,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544479645+00:00,160,1,97042,C,B,4184.25,1,0,6410543150889,130,27323,35103559,ES.v.0
1462,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544488393+00:00,160,1,97042,A,B,4184.5,1,0,6410543150971,130,27323,35103559,ES.v.0
1463,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544495389+00:00,160,1,97042,A,B,4184.5,1,0,6410543150972,130,27323,35103559,ES.v.0
1464,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544504465+00:00,160,1,97042,M,A,4197.75,1,0,6410542878648,130,27323,35103559,ES.v.0
1465,2022-08-26 10:59:50.544805832+00:00,2022-08-26 10:59:50.544563671+00:00,160,1,97042,C,B,4184.5,1,0,6410543150966,130,27323,35103559,ES.v.0
1466,2022-08-26 10:59:50.544880884+00:00,2022-08-26 10:59:50.544655011+00:00,160,1,97042,T,B,4184.75,1,0,6410543150973,0,19691,35103560,ES.v.0
1467,2022-08-26 10:59:50.544880884+00:00,2022-08-26 10:59:50.544655011+00:00,160,1,97042,F,A,4184.75,1,0,6410543150678,0,19691,35103560,ES.v.0
1468,2022-08-26 10:59:50.544880884+00:00,2022-08-26 10:59:50.544655011+00:00,160,1,97042,M,A,4184.75,5,0,6410543150678,130,19691,35103560,ES.v.0
1469,2022-08-26 10:59:50.544927788+00:00,2022-08-26 10:59:50.544657523+00:00,160,1,97042,T,B,4184.75,1,0,6410543150974,0,21362,35103561,ES.v.0
1470,2022-08-26 10:59:50.544927788+00:00,2022-08-26 10:59:50.544657523+00:00,160,1,97042,F,A,4184.75,1,0,6410543150678,0,21362,35103561,ES.v.0
1471,2022-08-26 10:59:50.544927788+00:00,2022-08-26 10:59:50.544657523+00:00,160,1,97042,M,A,4184.75,4,0,6410543150678,130,21362,35103561,ES.v.0
1472,2022-08-26 10:59:50.544927788+00:00,2022-08-26 10:59:50.544657779+00:00,160,1,97042,T,B,4184.75,1,0,6410543150975,0,21362,35103561,ES.v.0
1473,2022-08-26 10:59:50.544927788+00:00,2022-08-26 10:59:50.544657779+00:00,160,1,97042,F,A,4184.75,1,0,6410543150678,0,21362,35103561,ES.v.0
1474,2022-08-26 10:59:50.544927788+00:00,2022-08-26 10:59:50.544657779+00:00,160,1,97042,M,A,4184.75,3,0,6410543150678,130,21362,35103561,ES.v.0
1475,2022-08-26 10:59:50.545075499+00:00,2022-08-26 10:59:50.544670695+00:00,160,1,97042,T,B,4184.75,4,0,6410543150980,0,18563,35103562,ES.v.0
1476,2022-08-26 10:59:50.545075499+00:00,2022-08-26 10:59:50.544670695+00:00,160,1,97042,F,A,4184.75,3,0,6410543150678,0,18563,35103562,ES.v.0
1477,2022-08-26 10:59:50.545075499+00:00,2022-08-26 10:59:50.544670695+00:00,160,1,97042,F,A,4184.75,1,0,6410543150758,0,18563,35103562,ES.v.0
1478,2022-08-26 10:59:50.545093643+00:00,2022-08-26 10:59:50.544670695+00:00,160,1,97042,C,A,4184.75,3,0,6410543150678,0,19421,35103563,ES.v.0
